,1. open,2. high,3. low,4. close,5. volume
2022-05-24,68.2900,69.3300,67.6700,69.3200,846248
2022-05-23,68.0000,68.4800,67.3600,68.1000,1365726
2022-05-20,66.8800,67.6100,66.1800,67.4300,1147434
2022-05-19,66.2700,66.9700,65.1100,66.7000,1182608
2022-05-18,68.2000,68.3200,66.8900,67.0600,988484
2022-05-17,67.8600,67.9700,66.8100,67.9600,868555
2022-05-16,67.7500,67.9700,67.1450,67.5200,1117947
2022-05-13,67.2100,67.7900,66.4950,67.6100,877827
2022-05-12,66.8600,67.1600,65.7300,66.8000,914330
2022-05-11,66.7000,67.9900,66.5200,66.9600,1059016
2022-05-10,67.8600,68.7500,65.6600,66.4500,1408961
2022-05-09,67.7400,68.6300,66.6200,67.9000,1607900
2022-05-06,68.0000,68.6500,67.4800,68.1000,1623149
2022-05-05,68.6800,69.9400,67.6710,68.2800,1192697
2022-05-04,67.6000,68.8000,67.4300,68.7300,1352907
2022-05-03,67.4100,68.5700,67.0350,67.3800,822182
2022-05-02,68.0000,68.3100,66.2100,67.0800,939951
2022-04-29,69.3400,69.4400,67.7200,67.8500,1272490
2022-04-28,69.5400,70.0700,69.0500,69.7300,710720
2022-04-27,69.1500,69.8900,68.2779,69.2000,1082283
2022-04-26,70.0500,70.6700,69.2100,69.2300,797486
2022-04-25,71.5300,71.5900,69.0500,70.1000,1035765
2022-04-22,72.0000,72.1100,71.2700,71.3300,1536221
2022-04-21,72.5200,73.1250,71.9400,72.1200,1061817
2022-04-20,71.7600,72.6500,71.5800,72.6200,1232174
2022-04-19,71.2800,71.5000,70.8100,71.1100,742150
2022-04-18,71.0000,71.2900,70.4500,70.8600,793786
2022-04-14,70.6600,71.3650,70.6500,70.8100,739031
2022-04-13,71.2400,71.3300,70.2600,70.6000,710331
2022-04-12,70.3700,71.4200,70.2112,71.3500,990210
2022-04-11,71.2700,71.4300,70.4800,70.5800,657569
2022-04-08,70.8100,71.4800,70.6400,71.1100,1032478
2022-04-07,70.6100,70.6100,69.6800,70.5800,1101507
2022-04-06,69.2500,70.6600,69.0200,70.6100,1389851
2022-04-05,68.6200,69.6200,68.6200,69.0800,1184603
2022-04-04,68.5700,68.8400,67.7300,68.4200,1310178
2022-04-01,68.3200,69.0800,68.0000,69.0600,1043472
2022-03-31,68.2700,68.7600,68.1950,68.3400,1473687
2022-03-30,67.6500,68.2700,67.3800,68.2600,702047
2022-03-29,67.2900,67.7000,67.0400,67.6900,754714
2022-03-28,66.9800,67.0800,66.4400,66.9700,799481
2022-03-25,65.7500,66.8900,65.7317,66.8500,894261
2022-03-24,65.1000,65.5350,65.0000,65.5200,1005641
2022-03-23,65.1000,65.4700,64.5400,65.1500,1520830
2022-03-22,65.1700,65.1700,64.5300,65.1000,1374501
2022-03-21,64.8300,65.6300,64.8300,64.9800,1235463
2022-03-18,65.0400,65.4200,64.3400,64.7700,2097328
2022-03-17,64.5200,65.5050,64.4750,65.0000,1310204
2022-03-16,64.5900,64.9500,64.0000,64.6800,1420131
2022-03-15,65.1900,65.2100,64.2200,64.8700,1325634
2022-03-14,64.6600,65.1900,64.2100,64.5200,1225803
2022-03-11,64.1400,64.7550,64.0100,64.3500,990049
2022-03-10,62.8000,64.2800,62.8000,64.1100,1624415
2022-03-09,64.3400,64.5200,63.2550,63.3700,1615002
2022-03-08,64.5100,65.1800,63.6800,63.7300,1584423
2022-03-07,63.7200,64.5000,62.9950,64.2500,1643207
2022-03-04,61.7100,63.7400,61.7100,63.7000,1210027
2022-03-03,61.9100,63.1700,61.9100,62.4100,1255203
2022-03-02,61.0400,62.2400,60.8200,61.8100,1271172
2022-03-01,62.2200,62.7850,60.5700,60.8800,2085263
2022-02-28,62.1200,62.6585,61.8400,62.4100,2935969
2022-02-25,61.8300,63.1200,61.2100,62.5500,2104070
2022-02-24,60.0200,60.9200,59.4600,60.5900,2408502
2022-02-23,60.9600,61.2300,60.1400,60.2000,2473105
2022-02-22,61.0600,61.4500,60.4500,60.9800,2163567
2022-02-18,60.7100,61.5750,60.6800,60.9700,1927440
2022-02-17,61.1100,61.4400,60.4800,61.0500,1843685
2022-02-16,61.1800,61.6100,60.6000,61.2100,2970693
2022-02-15,62.1800,62.4600,60.9200,61.1700,2391245
2022-02-14,62.8000,63.1400,61.4600,61.9100,1729746
2022-02-11,63.4300,63.9800,62.4150,62.7300,1967446
2022-02-10,64.7900,65.0500,63.1300,63.2900,1802071
2022-02-09,65.7900,66.0200,65.1400,65.4300,1389335
2022-02-08,65.3500,65.7100,65.1700,65.4100,1562241
2022-02-07,65.1900,65.5200,64.4600,65.0600,2134882
2022-02-04,65.3400,65.8600,64.7600,65.2300,1769540
2022-02-03,66.2600,66.3100,65.3840,65.8300,1583424
2022-02-02,64.6100,66.5700,64.4500,66.3800,2132789
2022-02-01,64.8800,65.1300,63.9600,64.5500,2112242
2022-01-31,64.1200,65.2400,64.0600,64.9600,1560090
2022-01-28,63.1300,64.8300,62.7400,64.7700,1553834
2022-01-27,63.5000,63.9700,62.7900,63.3500,1599027
2022-01-26,63.1800,64.0700,62.5000,62.9800,1437912
2022-01-25,62.2600,63.3500,62.2600,62.9000,1626670
2022-01-24,63.8900,64.2500,61.9900,63.5800,2007785
2022-01-21,64.6400,64.8000,63.9400,64.1200,2041941
2022-01-20,65.1600,65.5000,64.1850,64.2600,2922727
2022-01-19,64.5200,65.5000,64.3900,64.9100,1576031
2022-01-18,65.4800,65.8000,64.0300,64.5200,1955236
2022-01-14,66.6500,66.8800,65.6100,65.8400,1433087
2022-01-13,66.0000,66.9200,65.9900,66.7400,1315447
2022-01-12,66.1900,66.9000,65.9500,66.6700,1236586
2022-01-11,66.8000,66.9600,65.8700,66.3600,1507110
2022-01-10,67.6800,67.9400,66.5100,66.8200,1780200
2022-01-07,67.1100,67.8500,66.6900,67.5500,1004664
2022-01-06,67.3500,67.8900,67.0400,67.2500,1324887
2022-01-05,68.0100,68.3600,67.4300,67.5100,1224409
2022-01-04,68.1600,68.8600,67.9600,67.9800,1014507
2022-01-03,68.5900,68.6900,67.4300,68.1600,1028073
2021-12-31,68.3400,68.8600,68.1100,68.6100,459652
2021-12-30,68.6800,68.7000,68.1450,68.4300,513329
2021-12-29,68.3900,68.7000,67.9600,68.5100,502143
2021-12-28,67.5600,68.3800,67.4800,68.3400,572921
2021-12-27,66.7900,67.5000,66.4200,67.4800,711529
2021-12-23,66.6400,67.2550,66.5700,66.7500,526658
2021-12-22,66.3000,66.7100,66.0500,66.6300,1105304
2021-12-21,67.2900,67.6000,65.9700,66.2800,1264532
2021-12-20,66.8100,67.0300,65.7000,66.9100,1294501
2021-12-17,68.0400,68.5500,66.7300,66.8900,2215534
2021-12-16,67.8600,68.6890,67.5210,68.1300,1284972
2021-12-15,67.3200,67.9700,66.9300,67.8300,1042137
2021-12-14,67.7200,68.1300,66.9300,67.1800,1611122
2021-12-13,66.8600,67.9800,66.7500,67.5800,910598
2021-12-10,66.9500,67.2000,66.4400,66.9400,493498
2021-12-09,66.9800,66.9800,66.2000,66.4400,613728
2021-12-08,67.0400,67.4071,66.5000,66.9200,609846
2021-12-07,66.4300,67.1000,66.4300,66.6700,912470
2021-12-06,65.5700,66.9800,65.2700,66.7600,1459182
2021-12-03,64.2000,64.9200,63.6500,64.8900,702277
2021-12-02,63.2800,64.3800,63.1500,63.7200,1007178
2021-12-01,63.8500,65.0500,63.1000,63.1400,1212113
2021-11-30,65.0100,65.4500,63.1300,63.3000,1874458
2021-11-29,64.6900,65.4400,64.0000,65.2600,876251
2021-11-26,65.0400,65.4200,64.4100,64.5100,573673
2021-11-24,66.3800,66.4500,65.1800,65.5300,1360494
2021-11-23,66.3350,67.8000,65.9700,66.2000,1678592
2021-11-22,65.6800,66.8500,65.0600,66.4600,1642215
2021-11-19,65.2500,66.0725,65.0200,65.6100,3651051
2021-11-18,64.9700,65.2300,63.8900,65.0700,2134913
2021-11-17,65.4300,65.9300,65.0500,65.7000,1119662
2021-11-16,65.6800,66.0000,65.2400,65.3800,975138
2021-11-15,64.9900,65.6400,64.6700,65.6000,842221
2021-11-12,64.9600,65.3290,64.4200,64.5000,749984
2021-11-11,64.6400,64.8300,63.9300,64.6100,1251024
2021-11-10,64.4800,64.9700,64.3000,64.6900,747758
2021-11-09,63.7400,64.2800,63.7400,64.1200,722537
2021-11-08,64.8800,64.9300,63.2350,63.7200,787177
2021-11-05,63.9100,64.9600,63.8400,64.8800,1049102
2021-11-04,63.8200,64.2700,62.3200,63.7200,1535039
2021-11-03,63.9000,64.6700,63.5100,63.8200,1257589
2021-11-02,63.8800,63.9300,63.1400,63.9100,1167001
2021-11-01,63.7500,64.2500,63.5300,63.9600,797003
2021-10-29,64.1300,64.5400,63.3000,63.7500,1369878
2021-10-28,63.7700,64.2000,63.6850,64.1800,777600
2021-10-27,64.4000,64.6500,63.5700,63.7700,948900
2021-10-26,64.2100,64.9500,64.0800,64.3800,747893
2021-10-25,64.5500,64.8900,64.0300,64.2300,715923
2021-10-22,64.1200,64.8200,64.0200,64.6400,689590
2021-10-21,64.2900,64.4700,64.0100,64.0900,673312
2021-10-20,63.8000,64.7900,63.8000,64.3500,955401
2021-10-19,63.4400,63.7400,63.1100,63.6400,643566
2021-10-18,62.8000,63.3100,62.5100,63.0500,1324416
2021-10-15,63.6500,63.9000,63.2000,63.3100,1063548
2021-10-14,62.9100,63.7400,62.7000,63.6400,882778
2021-10-13,62.0500,62.8500,61.5100,62.7000,889766
2021-10-12,62.0400,62.4700,61.8100,62.1000,922507
2021-10-11,61.8100,62.2000,61.2000,61.9600,1869271
2021-10-08,62.5600,62.8300,61.9700,62.0100,1085782
2021-10-07,63.6300,63.9300,62.6600,62.7200,1473348
2021-10-06,62.6900,63.4900,62.3050,63.4300,893767
2021-10-05,63.1100,63.1100,62.5100,62.8800,1173216
2021-10-04,61.7100,62.8361,61.6400,62.6200,783247
2021-10-01,62.2100,62.6900,61.5200,61.8000,1911518
2021-09-30,63.7000,64.0100,62.1900,62.2000,1850451
2021-09-29,62.5100,63.5500,62.3600,63.1600,966677
2021-09-28,63.0300,63.3400,62.3800,62.5300,1461547
2021-09-27,63.3900,64.4000,62.9600,63.0900,1418328
2021-09-24,64.2900,64.6600,63.1200,63.1500,1398857
2021-09-23,63.0800,64.1700,62.8400,63.3200,1610045
2021-09-22,64.1100,64.2400,62.5700,62.8300,1532717
2021-09-21,64.2900,64.6700,63.6800,63.8700,1661786
2021-09-20,64.1700,65.4700,63.5800,64.2600,1738932
2021-09-17,64.1000,65.1600,63.9000,64.2000,3392593
2021-09-16,64.7500,65.1600,64.4400,64.5500,1257708
2021-09-15,64.6100,65.6100,64.1600,64.7800,2230521
2021-09-14,66.8100,67.0000,65.6000,65.7600,1013606
2021-09-13,67.2900,67.5800,66.4900,66.5800,944575
2021-09-10,68.1600,68.1600,66.6100,66.6900,912441
2021-09-09,68.3900,68.5500,67.8100,68.1900,777118
2021-09-08,67.2200,68.6600,67.1000,68.4100,1070124
2021-09-07,68.3800,68.4500,67.1100,67.2300,1310381
2021-09-03,68.9200,69.0900,68.2700,68.5000,903768
2021-09-02,68.7300,69.1800,68.6200,68.9500,1018263
2021-09-01,68.5700,68.8200,68.1300,68.6200,947592
2021-08-31,67.9000,68.6300,67.8400,68.4500,1827168
2021-08-30,68.1500,68.6090,67.8400,67.9100,936442
2021-08-27,69.1800,69.4500,68.2500,68.3100,1448136
2021-08-26,68.8800,69.1400,68.6800,69.1100,1651857
2021-08-25,68.4100,69.0800,68.1780,68.8600,1143793
2021-08-24,68.9100,68.9250,67.9700,68.4800,1669784
2021-08-23,69.2400,69.3150,68.5200,68.9100,1577833
2021-08-20,68.4000,69.2900,68.2000,69.2600,1475502
2021-08-19,68.3700,68.9250,68.2050,68.6000,1897627
2021-08-18,68.9100,69.2000,68.4300,68.8700,2106404
2021-08-17,68.7500,69.0600,68.3800,68.9700,1392923
2021-08-16,68.2300,69.0000,68.1100,68.8000,1153229
2021-08-13,67.4200,68.1400,67.3800,68.1000,905483
2021-08-12,67.5800,67.7000,67.2300,67.4100,1016034
2021-08-11,67.0200,67.8300,66.8700,67.5500,1185211
2021-08-10,66.6700,67.1400,66.4000,66.9200,686646
2021-08-09,66.7200,67.0550,66.4100,66.7400,850009
2021-08-06,67.0100,67.3000,66.6550,66.7200,886608
2021-08-05,66.8700,67.0900,66.1200,67.0500,1180783
2021-08-04,66.0800,66.3400,65.4950,66.2400,1249420
2021-08-03,65.9200,66.4500,65.6200,66.3800,877740
2021-08-02,65.6500,66.1700,65.1200,65.8100,922489
2021-07-30,65.2300,65.8700,65.0200,65.2200,2449494
2021-07-29,65.2300,65.7750,65.1700,65.3600,1084962
2021-07-28,66.3000,66.3000,64.9700,65.2100,1054725
2021-07-27,65.1100,66.5300,64.8200,66.3000,1202829
2021-07-26,64.9400,65.2600,64.4500,65.1500,1695108
2021-07-23,64.1400,65.0900,63.8600,65.0800,1342809
2021-07-22,63.9800,64.3100,63.3750,64.1400,1322467
2021-07-21,64.0000,64.4300,63.7300,63.9100,1302254
2021-07-20,64.4100,64.7400,63.7000,64.0000,2488395
2021-07-19,64.1950,64.7150,63.4000,64.1100,2679016
2021-07-16,63.4200,64.8000,63.1200,64.5600,1651595
2021-07-15,62.0200,63.4200,62.0200,63.2300,1148756
2021-07-14,61.5700,62.7800,61.1000,62.3100,1041808
2021-07-13,61.7500,62.1500,61.2400,61.4900,627394
2021-07-12,61.6700,62.0800,61.4600,61.9000,939884
2021-07-09,61.8600,62.0100,60.9500,61.7900,1384754
2021-07-08,61.5600,62.0800,60.7700,61.8100,830115
2021-07-07,61.8900,61.8900,61.0800,61.8200,895010
2021-07-06,61.3400,61.7900,60.7900,61.7100,878785
2021-07-02,61.3900,61.7200,61.1200,61.5800,519898
2021-07-01,60.6700,61.7300,60.4600,61.3900,669741
2021-06-30,60.5900,60.7900,60.1100,60.4300,797781
2021-06-29,61.7100,62.0900,60.3650,60.6400,1047388
2021-06-28,61.8900,62.2500,61.5200,61.7200,991701
2021-06-25,61.2400,61.8000,61.1400,61.6600,1485672
2021-06-24,61.0000,61.6850,60.8100,61.3800,1091394
2021-06-23,61.8800,61.8800,60.9000,61.0800,1662048
2021-06-22,62.2600,63.0850,61.8100,61.8800,2212815
2021-06-21,62.5900,63.7800,62.2650,63.7100,1305254
2021-06-18,64.2200,64.2200,62.5000,62.5400,1990461
2021-06-17,64.1800,64.9300,64.1300,64.4800,1126541
2021-06-16,65.3200,65.6400,64.1000,64.2200,2294473
2021-06-15,64.0400,64.9000,63.7900,64.5200,951873
2021-06-14,64.3600,64.4200,63.7600,63.9200,903123
2021-06-11,63.7800,64.2200,63.5300,64.1900,923738
2021-06-10,63.3600,64.2200,63.0500,64.0100,658304
2021-06-09,62.9500,63.5100,62.6500,63.3600,1196940
2021-06-08,62.8500,62.8500,62.1000,62.5900,1202672
2021-06-07,62.8800,63.0000,62.4400,62.6800,789538
2021-06-04,62.8500,62.8800,62.4000,62.7200,644851
2021-06-03,61.7000,62.7800,61.5200,62.5100,780307
2021-06-02,61.5000,62.0900,61.1400,61.8000,675957
2021-06-01,61.9900,62.0400,61.4500,61.4700,547052
2021-05-28,61.8100,62.1600,61.5650,61.9900,1115357
2021-05-27,61.5800,61.7900,61.2700,61.3100,1599755
2021-05-26,61.4700,61.5800,61.0700,61.3800,1139407
2021-05-25,62.5100,62.6200,61.2650,61.4300,1308515
2021-05-24,62.6600,62.8500,62.1900,62.6300,837718
2021-05-21,61.8900,62.6100,61.8800,62.5300,954364
2021-05-20,62.1700,62.5000,61.8000,61.9000,1200166
2021-05-19,62.2900,62.7800,61.9100,62.7600,1385808
2021-05-18,62.0500,62.8300,61.9000,62.2900,1364612
2021-05-17,62.6000,62.7600,61.9000,62.1200,1613429
2021-05-14,62.7000,63.4400,62.5200,62.6700,1251119
2021-05-13,61.4500,63.0900,61.4200,62.8300,1739178
2021-05-12,62.6600,62.6600,61.3900,61.5100,1003561
2021-05-11,64.0400,64.1900,61.5910,62.4500,2222172
2021-05-10,63.8300,65.0000,63.8300,64.0400,1129523
2021-05-07,63.8000,64.2800,63.5500,63.8200,958660
2021-05-06,63.8500,64.0000,62.4100,63.7000,1272371
2021-05-05,64.0500,64.2500,62.7700,63.5300,1365200
2021-05-04,64.2300,64.3900,63.5100,64.2500,1356374
2021-05-03,64.0000,64.5050,63.7700,64.0600,959245
2021-04-30,63.7000,63.9700,63.0500,63.9700,1193390
2021-04-29,63.2900,63.8100,63.1100,63.4300,1126602
2021-04-28,63.0600,63.2700,62.6200,63.2600,1280953
2021-04-27,63.1500,63.4700,62.6200,62.9000,798518
2021-04-26,63.6000,63.7200,63.1000,63.5300,581759
2021-04-23,64.3800,64.3800,63.4400,63.4800,1117957
2021-04-22,64.6600,64.8900,64.1000,64.2200,707971
2021-04-21,64.8900,65.2600,64.3765,64.6100,1223518
2021-04-20,63.6000,64.9200,63.5000,64.8100,1685695
2021-04-19,63.9000,64.1700,62.9600,63.2400,1979525
2021-04-16,62.3000,63.4100,62.2600,63.2900,1600088
2021-04-15,61.2600,62.1950,61.2600,62.1600,1110945
2021-04-14,61.1600,61.2600,60.6300,61.0700,891348
2021-04-13,60.4800,61.4100,60.3000,61.1200,914751
2021-04-12,60.8100,61.2100,60.6350,60.9300,925158
2021-04-09,61.1200,61.3600,60.6000,60.6600,1361979
